id,firstName,lastName,maidenName,age,gender,email,phone,username,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,_extracted_at,_source,user_id,password_masked,first_name,last_name,full_name,address_line1,address_city,address_state,address_postal_code,address_lat,address_lng,phone_masked,sk_user,_transformed_at,_pipeline_version
154,Bella,Gonzalez,Adams,27,female,bella.gonzalez@x.dummyjson.com,+81 213-723-5694,bellaa,1998-6-17,https://dummyjson.com/icon/bellaa/128,O+,159.37,56.06,Blue,"{'color': 'Red', 'type': 'Wavy'}",129.106.244.122,22:2f:1c:38:57:2,Vanderbilt University,"{'cardExpire': '11/27', 'cardNumber': '6011588768695031', 'cardType': 'Discover', 'currency': 'CAD', 'iban': 'DE51532962988384921630'}","{'department': 'Accounting', 'name': 'Lehner, Wisozk and Vandervort', 'title': 'Chief Operating Officer', 'address': {'address': '1827 Pine Street', 'city': 'San Jose', 'state': 'California', 'stateCode': 'CA', 'postalCode': '72152', 'coordinates': {'lat': -85.125831, 'lng': -13.461397}, 'country': 'United States'}}",742-534,838-900-532,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,154,**********,Bella,Gonzalez,Bella Gonzalez,1447 Main Street,Jacksonville,New York,65463,-63.953218,-179.352554,+81 213-723-5694,797e2350da156a92,2026-04-19T19:41:09.736559+00:00,1.0
155,Nicholas,Edwards,,42,male,nicholas.edwards@x.dummyjson.com,+44 983-891-6014,nicholase,1983-1-13,https://dummyjson.com/icon/nicholase/128,A-,156.74,82.94,Green,"{'color': 'Blue', 'type': 'Wavy'}",185.136.227.153,a9:21:d3:16:61:4b,University of Florida,"{'cardExpire': '02/28', 'cardNumber': '6011717794974959', 'cardType': 'Discover', 'currency': 'EUR', 'iban': 'IT33EVOXAT3Y059PG2XPDFECJVPDD'}","{'department': 'Marketing', 'name': 'Goldner, Batz and Hilpert', 'title': 'Legal Counsel', 'address': {'address': '377 Fifth Street', 'city': 'Columbus', 'state': 'Oklahoma', 'stateCode': 'OK', 'postalCode': '57696', 'coordinates': {'lat': -32.86718, 'lng': -126.113179}, 'country': 'United States'}}",250-545,877-855-835,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,155,*************,Nicholas,Edwards,Nicholas Edwards,1796 First Street,Chicago,North Carolina,25035,32.326166,-57.129602,+44 983-891-6014,1c162b52daaaeccd,2026-04-19T19:41:09.736559+00:00,1.0
156,Mila,Hernandez,Mitchell,34,female,mila.hernandez@x.dummyjson.com,+49 893-855-2896,milam,1991-8-18,https://dummyjson.com/icon/milam/128,B-,174.13,80.97,Hazel,"{'color': 'Brown', 'type': 'Kinky'}",109.219.231.82,69:8b:7e:5f:44:93,University of Virginia,"{'cardExpire': '12/29', 'cardNumber': '4584709028598326', 'cardType': 'Visa', 'currency': 'EUR', 'iban': 'NL07YI74AY8L48Z7OE'}","{'department': 'Marketing', 'name': 'Wisoky - Rowe', 'title': 'Software Architect', 'address': {'address': '1281 Pine Street', 'city': 'Austin', 'state': 'Rhode Island', 'stateCode': 'RI', 'postalCode': '66784', 'coordinates': {'lat': 53.726642, 'lng': 102.912699}, 'country': 'United States'}}",708-862,549-233-319,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,156,*********,Mila,Hernandez,Mila Hernandez,1454 Oak Street,Seattle,New Mexico,46438,89.661297,163.24939,+49 893-855-2896,1dd957c2e945525e,2026-04-19T19:41:09.736559+00:00,1.0
157,Aaron,Cook,,28,male,aaron.cook@x.dummyjson.com,+81 362-539-6973,aaronc,1997-1-26,https://dummyjson.com/icon/aaronc/128,AB+,165.6,61.17,Green,"{'color': 'Blue', 'type': 'Curly'}",71.248.65.203,9e:3f:8b:b:83:af,University of Pennsylvania,"{'cardExpire': '03/29', 'cardNumber': '6011771715186854', 'cardType': 'Discover', 'currency': 'AUD', 'iban': 'DE28971190963043337518'}","{'department': 'Support', 'name': 'Leffler, Rolfson and Becker', 'title': 'Support Specialist', 'address': {'address': '380 Maple Street', 'city': 'San Antonio', 'state': 'Michigan', 'stateCode': 'MI', 'postalCode': '44238', 'coordinates': {'lat': -31.851481, 'lng': -63.253251}, 'country': 'United States'}}",862-277,270-351-584,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,157,**********,Aaron,Cook,Aaron Cook,169 First Street,Phoenix,Wyoming,52331,-6.538887,-58.475605,+81 362-539-6973,490e5cde1b57b6ef,2026-04-19T19:41:09.736559+00:00,1.0
158,Aubrey,Gutierrez,Baker,37,female,aubrey.gutierrez@x.dummyjson.com,+92 881-268-9845,aubreyb,1988-2-19,https://dummyjson.com/icon/aubreyb/128,AB-,186.45,69.83,Brown,"{'color': 'Black', 'type': 'Wavy'}",19.183.244.21,41:7:7b:23:29:e9,University of Illinois--Urbana-Champaign,"{'cardExpire': '10/29', 'cardNumber': '6011134098408991', 'cardType': 'Discover', 'currency': 'AUD', 'iban': 'DE95703770320430230584'}","{'department': 'Human Resources', 'name': 'Kreiger and Sons', 'title': 'Developer', 'address': {'address': '1549 Second Street', 'city': 'Columbus', 'state': 'Arkansas', 'stateCode': 'AR', 'postalCode': '62481', 'coordinates': {'lat': 85.690418, 'lng': -48.156251}, 'country': 'United States'}}",821-613,642-178-241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,158,***********,Aubrey,Gutierrez,Aubrey Gutierrez,1207 Oak Street,Philadelphia,Connecticut,78892,-3.033666,-35.006014,+92 881-268-9845,ad219676977b4e73,2026-04-19T19:41:09.736559+00:00,1.0
159,Eli,Ward,,31,male,eli.ward@x.dummyjson.com,+92 770-978-9439,eliw,1994-4-24,https://dummyjson.com/icon/eliw/128,O-,199.25,61.46,Violet,"{'color': 'Black', 'type': 'Wavy'}",67.192.93.229,52:99:c0:85:5b:a4,Emory University,"{'cardExpire': '12/29', 'cardNumber': '6274598075250802', 'cardType': 'UnionPay', 'currency': 'PKR', 'iban': 'DE34853906618829087035'}","{'department': 'Support', 'name': 'Stokes - Harber', 'title': 'Software Architect', 'address': {'address': '890 Maple Street', 'city': 'Philadelphia', 'state': 'Oklahoma', 'stateCode': 'OK', 'postalCode': '75996', 'coordinates': {'lat': 28.06488, 'lng': 2.339571}, 'country': 'United States'}}",776-910,370-824-673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,159,********,Eli,Ward,Eli Ward,850 Fourth Street,Columbus,Connecticut,67863,-48.916279,-55.125238,+92 770-978-9439,78d719021c435b4e,2026-04-19T19:41:09.736559+00:00,1.0
160,Claire,Foster,Stewart,30,female,claire.foster@x.dummyjson.com,+81 570-848-1400,claires,1995-2-24,https://dummyjson.com/icon/claires/128,AB+,167.27,66.04,Brown,"{'color': 'Blonde', 'type': 'Wavy'}",158.10.110.213,f2:41:35:ae:58:9,New York University (NYU),"{'cardExpire': '03/28', 'cardNumber': '6011676927223587', 'cardType': 'Discover', 'currency': 'CAD', 'iban': 'DE40545766507961181523'}","{'department': 'Accounting', 'name': 'Kulas - Littel', 'title': 'Chief Financial Officer', 'address': {'address': '1955 Seventh Street', 'city': 'Charlotte', 'state': 'South Carolina', 'stateCode': 'SC', 'postalCode': '20367', 'coordinates': {'lat': 42.501107, 'lng': 113.606585}, 'country': 'United States'}}",344-208,405-361-464,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,"{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,160,***********,Claire,Foster,Claire Foster,981 Pine Street,San Jose,Massachusetts,33308,-34.990544,5.238312,+81 570-848-1400,e71b5a1e4bd177d6,2026-04-19T19:41:09.736559+00:00,1.0
161,James,Gonzales,,45,male,james.gonzales@x.dummyjson.com,+92 970-896-7544,jamesgx,1980-9-5,https://dummyjson.com/icon/jamesgx/128,B-,172.55,89.39,Gray,"{'color': 'Red', 'type': 'Kinky'}",124.90.55.90,92:2c:b6:84:2c:dc,Northwestern University,"{'cardExpire': '03/28', 'cardNumber': '5320718477998800', 'cardType': 'Mastercard', 'currency': 'GBP', 'iban': 'GB57R4B13WEMDNO6DIA8UZ'}","{'department': 'Support', 'name': 'Jacobs - Nader', 'title': 'Project Manager', 'address': {'address': '526 Oak Street', 'city': 'Jacksonville', 'state': 'Maine', 'stateCode': 'ME', 'postalCode': '34137', 'coordinates': {'lat': 19.357037, 'lng': 11.867267}, 'country': 'United States'}}",828-581,344-427-735,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,161,***********,James,Gonzales,James Gonzales,1535 Cedar Street,Seattle,Montana,32066,41.771503,-143.60333,+92 970-896-7544,7e423e3084ec1688,2026-04-19T19:41:09.736559+00:00,1.0
162,Mateo,Bennett,,29,male,mateo.bennett@x.dummyjson.com,+91 232-996-1168,mateob,1996-8-8,https://dummyjson.com/icon/mateob/128,B+,186.64,79.25,Red,"{'color': 'White', 'type': 'Kinky'}",59.222.148.82,9e:58:c9:90:83:c1,University of Notre Dame,"{'cardExpire': '07/27', 'cardNumber': '3539941859152398', 'cardType': 'JCB', 'currency': 'INR', 'iban': 'DE25650310413214549347'}","{'department': 'Accounting', 'name': 'Luettgen and Sons', 'title': 'Chief Executive Officer', 'address': {'address': '25 Adams Street', 'city': 'New York', 'state': 'Alabama', 'stateCode': 'AL', 'postalCode': '36619', 'coordinates': {'lat': 54.51531, 'lng': -44.565183}, 'country': 'United States'}}",870-198,290-954-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,162,**********,Mateo,Bennett,Mateo Bennett,365 Washington Street,Jacksonville,Connecticut,61459,81.588332,23.122562,+91 232-996-1168,1eef9dd2649bbdf3,2026-04-19T19:41:09.736559+00:00,1.0
163,Julian,James,,25,male,julian.james@x.dummyjson.com,+92 871-230-2864,julianj,2000-8-15,https://dummyjson.com/icon/julianj/128,B+,161.77,83.55,Violet,"{'color': 'Red', 'type': 'Wavy'}",171.226.156.64,aa:f8:66:52:fd:86,University of Wisconsin--Madison,"{'cardExpire': '06/30', 'cardNumber': '349258150653925', 'cardType': 'American Express', 'currency': 'INR', 'iban': 'DE86950801872104806508'}","{'department': 'Engineering', 'name': 'Crona, Grant and Hodkiewicz', 'title': 'Project Manager', 'address': {'address': '293 Eighth Street', 'city': 'Philadelphia', 'state': 'Hawaii', 'stateCode': 'HI', 'postalCode': '13804', 'coordinates': {'lat': -50.630118, 'lng': 117.893039}, 'country': 'United States'}}",959-190,342-625-164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,163,***********,Julian,James,Julian James,1000 Fourth Street,Charlotte,Nebraska,25690,49.570683,99.890665,+92 871-230-2864,0030dca7b0a63a5e,2026-04-19T19:41:09.736559+00:00,1.0
164,Addison,Ward,Foster,30,female,addison.ward@x.dummyjson.com,+1 248-875-1802,addisonf,1995-8-23,https://dummyjson.com/icon/addisonf/128,B-,160.22,75.72,Amber,"{'color': 'Green', 'type': 'Wavy'}",74.79.100.79,e2:a5:4:ce:d7:60,University of Illinois--Urbana-Champaign,"{'cardExpire': '12/30', 'cardNumber': '6011006235805000', 'cardType': 'Discover', 'currency': 'AUD', 'iban': 'DE46038536418760965942'}","{'department': 'Human Resources', 'name': 'Kshlerin, Mitchell and Wilderman', 'title': 'Product Manager', 'address': {'address': '1388 Tenth Street', 'city': 'Charlotte', 'state': 'New York', 'stateCode': 'NY', 'postalCode': '63709', 'coordinates': {'lat': -5.900293, 'lng': -10.987888}, 'country': 'United States'}}",104-679,801-271-313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,164,************,Addison,Ward,Addison Ward,1320 Fifth Street,San Francisco,South Carolina,20149,-39.289112,46.108923,+1 248-875-1802,5fa39842d95f1e35,2026-04-19T19:41:09.736559+00:00,1.0
165,Leo,Rivera,,37,male,leo.rivera@x.dummyjson.com,+44 625-386-6730,leor,1988-7-29,https://dummyjson.com/icon/leor/128,AB-,195.49,75.77,Hazel,"{'color': 'Green', 'type': 'Curly'}",182.249.72.154,b4:8d:f5:69:63:94,Johns Hopkins University,"{'cardExpire': '03/28', 'cardNumber': '6011649523997482', 'cardType': 'Discover', 'currency': 'JPY', 'iban': 'DE82516268632522760976'}","{'department': 'Research and Development', 'name': 'Langworth Group', 'title': 'Chief Financial Officer', 'address': {'address': '1943 Washington Street', 'city': 'Washington', 'state': 'Nebraska', 'stateCode': 'NE', 'postalCode': '55612', 'coordinates': {'lat': 32.640655, 'lng': -72.769384}, 'country': 'United States'}}",551-270,388-641-701,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,165,********,Leo,Rivera,Leo Rivera,792 Adams Street,Fort Worth,Vermont,16848,-68.346297,-105.349177,+44 625-386-6730,2246fe288c877c0f,2026-04-19T19:41:09.736559+00:00,1.0
166,Elena,Long,Mitchell,43,female,elena.long@x.dummyjson.com,+91 697-839-3216,elenam,1982-4-4,https://dummyjson.com/icon/elenam/128,AB+,179.89,56.93,Hazel,"{'color': 'Brown', 'type': 'Kinky'}",252.247.244.14,7f:a7:45:db:ae:69,Tufts University,"{'cardExpire': '02/29', 'cardNumber': '5223503782631983', 'cardType': 'Mastercard', 'currency': 'GBP', 'iban': 'GB291SKJY1I21ZAJIARKW4'}","{'department': 'Research and Development', 'name': 'Bruen and Sons', 'title': 'Database Administrator', 'address': {'address': '985 Ninth Street', 'city': 'New York', 'state': 'Colorado', 'stateCode': 'CO', 'postalCode': '36408', 'coordinates': {'lat': 59.040431, 'lng': -134.144154}, 'country': 'United States'}}",457-165,619-479-503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,166,**********,Elena,Long,Elena Long,1883 Lincoln Street,San Jose,New York,29766,-59.16639,-110.237583,+91 697-839-3216,84dbd45732ed5d56,2026-04-19T19:41:09.736559+00:00,1.0
167,Evan,Wright,,32,male,evan.wright@x.dummyjson.com,+92 329-343-8617,evanw,1993-6-24,https://dummyjson.com/icon/evanw/128,AB+,187.05,61.58,Red,"{'color': 'White', 'type': 'Straight'}",246.150.23.157,1e:2c:32:b6:ec:58,University of Miami,"{'cardExpire': '11/27', 'cardNumber': '374728584171064', 'cardType': 'American Express', 'currency': 'EUR', 'iban': 'DE11844195310624156968'}","{'department': 'Legal', 'name': 'Beatty Inc', 'title': 'Web Developer', 'address': {'address': '348 Madison Street', 'city': 'San Diego', 'state': 'Hawaii', 'stateCode': 'HI', 'postalCode': '57874', 'coordinates': {'lat': -36.131425, 'lng': 66.637379}, 'country': 'United States'}}",128-600,263-601-250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,167,*********,Evan,Wright,Evan Wright,1192 Seventh Street,San Jose,Wisconsin,20257,-4.634296,-76.469476,+92 329-343-8617,ec8b0e74017a80cf,2026-04-19T19:41:09.736559+00:00,1.0
168,Luna,Perez,Hernandez,27,female,luna.perez@x.dummyjson.com,+92 202-261-2116,lunah,1998-10-8,https://dummyjson.com/icon/lunah/128,AB+,182.59,68.01,Hazel,"{'color': 'Black', 'type': 'Wavy'}",100.251.47.74,f0:ee:f4:17:28:a5,Emory University,"{'cardExpire': '06/30', 'cardNumber': '3610345876492229', 'cardType': 'Diners Club International', 'currency': 'CNY', 'iban': 'DE20042505201862845625'}","{'department': 'Product Management', 'name': 'Halvorson LLC', 'title': 'Engineer', 'address': {'address': '1385 Fifth Street', 'city': 'Dallas', 'state': 'Colorado', 'stateCode': 'CO', 'postalCode': '80140', 'coordinates': {'lat': -24.086456, 'lng': 76.666419}, 'country': 'United States'}}",657-554,987-785-864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,168,*********,Luna,Perez,Luna Perez,437 First Street,San Diego,Arizona,56628,-4.975011,-122.36835,+92 202-261-2116,65054b7cb58381a5,2026-04-19T19:41:09.736559+00:00,1.0
169,Jaxon,Barnes,,42,male,jaxon.barnes@x.dummyjson.com,+92 263-713-5362,jaxonb,1983-7-16,https://dummyjson.com/icon/jaxonb/128,O-,194.37,60.15,Red,"{'color': 'Green', 'type': 'Straight'}",238.130.227.82,dd:39:a5:34:a7:f3,University of Virginia,"{'cardExpire': '01/27', 'cardNumber': '344631329723628', 'cardType': 'American Express', 'currency': 'NZD', 'iban': 'DE20728946224821920876'}","{'department': 'Services', 'name': 'Spinka - Dickinson', 'title': 'Chief Technology Officer', 'address': {'address': '69 Washington Street', 'city': 'Columbus', 'state': 'North Carolina', 'stateCode': 'NC', 'postalCode': '75623', 'coordinates': {'lat': 48.776759, 'lng': 145.174239}, 'country': 'United States'}}",502-462,243-879-211,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,"{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,169,**********,Jaxon,Barnes,Jaxon Barnes,1965 Washington Street,Indianapolis,Colorado,56080,-51.482246,69.659375,+92 263-713-5362,92a801d3a29ec2fd,2026-04-19T19:41:09.736559+00:00,1.0
170,Penelope,King,Taylor,34,female,penelope.king@x.dummyjson.com,+44 802-959-3104,penelopet,1991-1-27,https://dummyjson.com/icon/penelopet/128,B+,195.84,50.48,Violet,"{'color': 'Red', 'type': 'Curly'}",153.88.226.4,86:21:8a:36:a2:4,Washington University in St. Louis,"{'cardExpire': '09/30', 'cardNumber': '6242594365211272', 'cardType': 'UnionPay', 'currency': 'JPY', 'iban': 'DE87528809228685113004'}","{'department': 'Sales', 'name': 'West, Jast and Balistreri', 'title': 'Web Developer', 'address': {'address': '1686 First Street', 'city': 'San Francisco', 'state': 'Massachusetts', 'stateCode': 'MA', 'postalCode': '83317', 'coordinates': {'lat': 39.682564, 'lng': 7.735784}, 'country': 'United States'}}",522-301,873-360-965,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,170,*************,Penelope,King,Penelope King,1002 Eighth Street,Los Angeles,New Hampshire,35724,69.798238,-23.843511,+44 802-959-3104,3b63f294595dd070,2026-04-19T19:41:09.736559+00:00,1.0
171,Connor,Baker,,28,male,connor.baker@x.dummyjson.com,+49 638-260-8907,connorb,1997-2-2,https://dummyjson.com/icon/connorb/128,AB-,166.57,59.49,Green,"{'color': 'Blonde', 'type': 'Straight'}",74.144.84.40,bb:ba:65:83:50:d2,Purdue University,"{'cardExpire': '08/27', 'cardNumber': '3653613907693828', 'cardType': 'Diners Club International', 'currency': 'INR', 'iban': 'DE16078918540210551697'}","{'department': 'Human Resources', 'name': 'Oberbrunner, Mosciski and Witting', 'title': 'Web Developer', 'address': {'address': '377 Elm Street', 'city': 'Philadelphia', 'state': 'Oregon', 'stateCode': 'OR', 'postalCode': '57491', 'coordinates': {'lat': 54.223798, 'lng': 12.40626}, 'country': 'United States'}}",974-183,966-251-602,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,171,***********,Connor,Baker,Connor Baker,910 Adams Street,Indianapolis,Louisiana,37331,64.049998,17.631126,+49 638-260-8907,077344ecafa50956,2026-04-19T19:41:09.736559+00:00,1.0
172,Ariana,Ross,Ward,37,female,ariana.ross@x.dummyjson.com,+61 393-553-7155,arianaw,1988-9-26,https://dummyjson.com/icon/arianaw/128,O-,164.81,50.3,Red,"{'color': 'White', 'type': 'Kinky'}",47.190.165.179,e5:32:fa:4f:da:f3,University of Virginia,"{'cardExpire': '08/27', 'cardNumber': '5267990819173310', 'cardType': 'Mastercard', 'currency': 'JPY', 'iban': 'DE05893634226384406776'}","{'department': 'Accounting', 'name': 'Stiedemann LLC', 'title': 'Engineer', 'address': {'address': '429 Madison Street', 'city': 'Denver', 'state': 'New Mexico', 'stateCode': 'NM', 'postalCode': '86999', 'coordinates': {'lat': 33.005004, 'lng': 125.026624}, 'country': 'United States'}}",873-983,479-571-715,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,172,***********,Ariana,Ross,Ariana Ross,911 First Street,Chicago,West Virginia,59220,-39.772203,-90.030002,+61 393-553-7155,f92a5ee165ee1e59,2026-04-19T19:41:09.736559+00:00,1.0
173,Asher,Scott,,31,male,asher.scott@x.dummyjson.com,+81 469-421-7639,ashers,1994-8-18,https://dummyjson.com/icon/ashers/128,O+,169.56,54.08,Blue,"{'color': 'Blue', 'type': 'Curly'}",150.136.12.36,7f:1d:2a:a2:c0:29,Columbia University,"{'cardExpire': '01/30', 'cardNumber': '6011589163616085', 'cardType': 'Discover', 'currency': 'EUR', 'iban': 'FR915U90IRZVO9NSF11TNJ90JOZ'}","{'department': 'Human Resources', 'name': 'Ullrich LLC', 'title': 'Sales Manager', 'address': {'address': '1640 Oak Street', 'city': 'Washington', 'state': 'Oklahoma', 'stateCode': 'OK', 'postalCode': '29026', 'coordinates': {'lat': -29.790789, 'lng': -43.572763}, 'country': 'United States'}}",172-363,744-472-971,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,173,**********,Asher,Scott,Asher Scott,666 Main Street,Dallas,Vermont,82460,-80.129031,-63.515107,+81 469-421-7639,650e2abdfdc835ab,2026-04-19T19:41:09.736559+00:00,1.0
